Silver,jungle,62,0.532967032967033
Silver,jungle,120,0.5047003525264395
Silver,support,201,0.5088508850885088
Silver,support,412,0.4867164602439255
Silver,support,40,0.5169833045480714
Silver,support,267,0.5060686015831135
Silver,support,25,0.4898120672601385
Silver,support,117,0.4865203761755486
Silver,support,432,0.4879746835443038
Silver,support,99,0.4946236559139785
Silver,support,111,0.5181264884890182
Silver,support,37,0.5321944809461235
Silver,support,12,0.48532494758909855
Silver,support,1,0.49920844327176783
Silver,support,53,0.5280251440544788
Silver,support,16,0.5003061849357011
Silver,support,89,0.5091589267285862
Silver,top,23,0.5336039693279206
Silver,top,54,0.5063221550302364
Silver,top,24,0.4844097995545657
Silver,top,39,0.4899354348651728
Silver,top,68,0.47834645669291337
Silver,top,75,0.5109085887876277
Silver,top,31,0.5002331002331002
Silver,top,13,0.46838885112168593
Silver,top,57,0.4606845513413506
Silver,top,114,0.5497702909647779
Silver,top,126,0.4685714285714286
Silver,top,80,0.4655810510732791
Silver,top,86,0.5177139037433155
Silver,top,92,0.4837470449172577
Silver,top,98,0.5259026687598116
Silver,top,8,0.48713429679238635
Silver,top,17,0.5143769968051118
Silver,top,62,0.5332999499248874
Silver,top,150,0.4893233082706767
Silver,top,122,0.4857261067438974
Silver,top,58,0.5008116883116883
Platinum,adc,104,0.4974548819990745
Platinum,adc,18,0.4650602409638554
Platinum,adc,42,0.4914950760966876
Platinum,adc,236,0.44363143631436314
Platinum,adc,51,0.5209628356037561
Platinum,adc,81,0.4864760432766615
Platinum,adc,22,0.5357729298615999
Platinum,adc,15,0.5352599054889131
Platinum,adc,119,0.5105719237435009
Platinum,adc,429,0.4872900590104403
Platinum,adc,222,0.5286069651741293
Platinum,adc,67,0.5201487287709778
Platinum,jungle,102,0.546427338626165
Platinum,jungle,421,0.5039800995024876
Platinum,jungle,131,0.5126452494873548
Platinum,jungle,32,0.5466562986003111
Platinum,jungle,20,0.5440451021846371
Platinum,jungle,28,0.5092562520298798
Platinum,jungle,154,0.45917700849118226
Platinum,jungle,121,0.5062295081967213
Platinum,jungle,11,0.4819277108433735
Platinum,jungle,77,0.5253716043054844
Platinum,jungle,76,0.5233374638579099
Platinum,jungle,59,0.4950833689610945
Platinum,jungle,64,0.4551528649524195
Platinum,jungle,35,0.5447303921568627
Platinum,jungle,80,0.5162423178226514
Platinum,jungle,5,0.5331034482758621
Platinum,jungle,111,0.5109780439121756
Platinum,jungle,106,0.5136798905608755
Platinum,jungle,19,0.5600322320709106
Platinum,jungle,79,0.4561115668580804
Platinum,jungle,56,0.47310126582278483
Platinum,jungle,113,0.47979323308270677
Platinum,jungle,107,0.49467649467649466
Platinum,jungle,254,0.5078082929456113
Platinum,jungle,62,0.5361794500723589
Platinum,jungle,120,0.4914965986394558
Platinum,mid,110,0.513722730471499
Platinum,mid,7,0.4597633136094675
Platinum,mid,131,0.521486643437863
Platinum,mid,1,0.5541696364932288
Platinum,mid,34,0.5098920863309353
Platinum,mid,31,0.5232155232155232
Platinum,mid,268,0.4642152023692004
Platinum,mid,91,0.546572934973638
Platinum,mid,245,0.41235632183908044
Platinum,mid,55,0.4973134328358209
Platinum,mid,126,0.4647342995169082
Platinum,mid,4,0.5263157894736842
Platinum,mid,115,0.49309815950920244
Platinum,mid,99,0.5462121212121213
Platinum,mid,238,0.4935995903737839
Platinum,mid,157,0.4839791356184799
Platinum,mid,101,0.5333876221498371
Platinum,mid,105,0.537248028045574
Platinum,mid,81,0.4714852726133278
Platinum,mid,90,0.5708029197080292
Platinum,mid,61,0.46657754010695185
Platinum,mid,8,0.4989247311827957
Platinum,mid,112,0.5167477039438142
Platinum,mid,103,0.5458864716179045
Platinum,support,1,0.4682151589242054
Platinum,support,201,0.5059071729957806
Platinum,support,412,0.4988995510168149
Platinum,support,40,0.5201342281879194
Platinum,support,432,0.4673419490045407
Platinum,support,267,0.4917864476386037
Platinum,support,25,0.4995136186770428
Platinum,support,117,0.4916317991631799
Platinum,support,111,0.5322338830584707
Platinum,support,37,0.5376344086021505
Platinum,support,12,0.4769547325102881
Platinum,support,53,0.5407614540761454
Platinum,support,16,0.5202419730107026
Platinum,support,89,0.5145985401459854
Platinum,top,102,0.47058823529411764
Platinum,top,23,0.5570609692548202
Platinum,top,54,0.5145631067961165
Platinum,top,24,0.4870633893919793
Platinum,top,39,0.512615859938208
Platinum,top,68,0.4892018779342723
Platinum,top,107,0.5204795204795205
Platinum,top,31,0.5206985769728332
Platinum,top,13,0.4982142857142857
Platinum,top,75,0.506676290147961
Platinum,top,57,0.47264631043257
Platinum,top,157,0.5076335877862596
Platinum,top,86,0.5054517133956387
Platinum,top,92,0.5345115834726535
Platinum,top,105,0.51338199513382
Platinum,top,98,0.5203141003755548
Platinum,top,8,0.4981612446958982
Platinum,top,62,0.5550847457627118
Platinum,top,150,0.45992010652463383
Platinum,top,120,0.5109662122110255
Platinum,top,122,0.4974271012006861
Platinum,top,58,0.49751655629139074
Gold,adc,429,0.4924565898092798
Gold,adc,104,0.507473481195757
Gold,adc,18,0.49102525098874356
Gold,adc,42,0.48754636989931105
Gold,adc,81,0.4886039886039886
Gold,adc,119,0.5142035239122618
Gold,adc,22,0.5364368066130085
Gold,adc,15,0.5370262390670554
Gold,adc,110,0.5313504823151125
Gold,adc,67,0.5073371160242613
Gold,adc,236,0.465565509518477
Gold,adc,51,0.5061458617863972
Gold,adc,222,0.5277186695038638
Gold,mid,61,0.4815803523758676
Gold,mid,7,0.45024630541871924
Gold,mid,131,0.5276139410187668
Gold,mid,1,0.5509198423127464
Gold,mid,31,0.514396887159533
Gold,mid,268,0.44490979381443296
Gold,mid,91,0.5588752196836555
Gold,mid,245,0.43333333333333335
Gold,mid,55,0.5004926108374385
Gold,mid,4,0.49531163816878104
Gold,mid,99,0.5267349260523322
Gold,mid,238,0.48980496453900707
Gold,mid,157,0.49589646464646464
Gold,mid,101,0.5268924302788844
Gold,mid,105,0.5143560295324036
Gold,mid,81,0.4875111507582516
Gold,mid,115,0.4960767218831735
Gold,mid,90,0.5543920884235021
Gold,mid,112,0.5173176123802505
Gold,mid,8,0.5117219078415521
Gold,mid,103,0.5461963674651223
Gold,mid,63,0.5393053016453382
Gold,jungle,102,0.532317826265953
Gold,jungle,77,0.5233437083148066
Gold,jungle,421,0.4968740696635904
Gold,jungle,131,0.5184659090909091
Gold,jungle,32,0.5504373177842565
Gold,jungle,154,0.47473309608540926
Gold,jungle,20,0.5353618421052632
Gold,jungle,28,0.4955300127713921
Gold,jungle,121,0.48480463096960924
Gold,jungle,11,0.5265567765567766
Gold,jungle,107,0.4884597268016957
Gold,jungle,76,0.496551724137931
Gold,jungle,59,0.47640117994100295
Gold,jungle,64,0.4717960288808664
Gold,jungle,35,0.5374189746611667
Gold,jungle,80,0.492639842983317
Gold,jungle,5,0.5435745937961596
Gold,jungle,111,0.5072727272727273
Gold,jungle,106,0.5339702760084926
Gold,jungle,19,0.5423400129282482
Gold,jungle,56,0.5393364928909953
Gold,jungle,113,0.5139972464433227
Gold,jungle,79,0.4765013054830287
Gold,jungle,254,0.5033626487325401
Gold,jungle,62,0.5512067840834964
Gold,jungle,120,0.506949524506218
Gold,support,1,0.49279538904899134
Gold,support,201,0.5222057735011103
Gold,support,412,0.49754857454149265
Gold,support,40,0.5396219209471071
Gold,support,267,0.5140463282405126
Gold,support,25,0.4850528208586199
Gold,support,117,0.5187424425634825
Gold,support,432,0.476431829700963
Gold,support,111,0.5365728900255754
Gold,support,37,0.5208041140719962
Gold,support,12,0.47007540056550423
Gold,support,53,0.5482014388489208
Gold,support,89,0.5192650731359258
Gold,support,16,0.5261324041811847
Gold,top,102,0.4745762711864407
Gold,top,23,0.5359223300970873
Gold,top,54,0.5225878416062465
Gold,top,24,0.48672566371681414
Gold,top,39,0.5350929814037193
Gold,top,68,0.4994612068965517
Gold,top,75,0.50627990430622
Gold,top,31,0.504882251579552
Gold,top,13,0.49848024316109424
Gold,top,114,0.5127272727272727
Gold,top,57,0.48573631457208943
Gold,top,126,0.4906015037593985
Gold,top,157,0.5043478260869565
Gold,top,86,0.5005235602094241
Gold,top,92,0.5165580182529335
Gold,top,98,0.5203417412530512
Gold,top,8,0.49525015832805575
Gold,top,62,0.5408872260823089
Gold,top,150,0.4895165987186954
Gold,top,120,0.47566718995290425
Gold,top,122,0.49421296296296297
Gold,top,58,0.5108207431604737
?,adc,?,0.3965955781647427
?,mid,?,0.4071678095484539
?,jungle,?,0.3806944886906658
?,top,?,0.43259217562623137
?,support,?,0.39667318982387473
Bronze,adc,51,0.4829742876997915
Bronze,adc,22,0.508298755186722
Bronze,adc,222,0.4982698961937716
Bronze,adc,15,0.4823091247672253
Bronze,adc,67,0.4928940568475452
Bronze,mid,157,0.4697986577181208
Bronze,support,412,0.45463709677419356
Bronze,support,25,0.4828738512949039
Bronze,support,53,0.5212831585441086
Bronze,support,89,0.5250632911392406
Diamond,adc,429,0.5242261103633916
Diamond,adc,18,0.4834398605461941
Diamond,adc,42,0.5144628099173554
Diamond,adc,81,0.4934426229508197
Diamond,adc,119,0.5242117117117117
Diamond,adc,22,0.5431807456347334
Diamond,adc,15,0.5238262088297126
Diamond,adc,104,0.48847926267281105
Diamond,adc,67,0.5317014446227929
Diamond,adc,236,0.46408529741863075
Diamond,adc,51,0.49868073878627966
Diamond,adc,222,0.5233778625954199
Diamond,mid,1,0.5818181818181818
Diamond,mid,268,0.45799347471451873
Diamond,mid,4,0.5366922234392114
Diamond,mid,157,0.4735472679965308
Diamond,mid,105,0.5121042830540037
Diamond,mid,81,0.48032786885245904
Diamond,mid,61,0.4787052810902896
Diamond,mid,112,0.5130548302872062
Diamond,mid,103,0.5370535714285715
Diamond,jungle,102,0.5298136645962733
Diamond,jungle,421,0.5469713456655785
Diamond,jungle,20,0.5480427046263345
Diamond,jungle,107,0.47748391708363114
Diamond,jungle,28,0.5413005272407733
Diamond,jungle,76,0.5775822139879574
Diamond,jungle,59,0.4719626168224299
Diamond,jungle,254,0.48507899356348744
Diamond,jungle,113,0.516256157635468
Diamond,jungle,79,0.47042640990371387
Diamond,jungle,64,0.501252236135957
Diamond,top,54,0.5451127819548872
Diamond,top,39,0.5153061224489796
Diamond,top,68,0.5011070110701107
Diamond,top,75,0.510088781275222
Diamond,top,92,0.5593147751605996
Diamond,top,98,0.4996956786366403
Diamond,top,8,0.5084449621432732
Diamond,top,150,0.46403596403596403
Diamond,top,120,0.5382513661202186
Diamond,top,58,0.5026041666666666
Diamond,support,201,0.5351137487636004
Diamond,support,412,0.5094979647218453
Diamond,support,40,0.5495060877555709
Diamond,support,25,0.50423968343697
Diamond,support,432,0.48864864864864865
Diamond,support,111,0.5320910973084886
Diamond,support,12,0.4829886591060707
Diamond,support,53,0.5503674881106788
Diamond,support,16,0.5128939828080229
Diamond,support,89,0.5124153498871332
