84,96,280,303
40,6,702,573
3,154,117,103
117,24,1333,1375
64,412,16101,17825
154,18,907,920
103,21,2383,2232
12,84,1050,910
36,82,230,269
201,21,1803,1788
22,5,4607,4715
83,25,822,772
106,154,832,737
69,22,1424,1717
35,107,1700,1617
126,40,1726,1983
96,11,959,835
59,113,2052,2338
82,50,385,351
1,56,1776,1669
115,134,340,269
78,62,403,473
11,67,7734,8385
72,115,290,246
58,42,1341,1366
44,9,352,318
105,13,1827,1391
77,79,2135,1871
24,101,1153,1230
10,24,1323,1239
101,89,3114,3492
81,421,3787,4394
157,72,903,1056
90,157,3453,2682
53,23,4300,4121
114,39,1500,1587
63,98,1132,927
33,203,33,28
19,8,2526,2188
5,37,3222,3255
133,112,603,626
412,41,3727,3899
76,126,1470,1434
62,57,2431,2014
4,114,995,1014
223,14,231,385
28,104,1814,2052
89,110,3465,3133
75,15,5018,5118
421,23,1692,1843
99,133,1083,1063
122,238,2608,2499
236,26,443,473
41,28,504,540
27,81,1177,933
13,222,2666,3723
112,103,3411,3765
37,40,4616,4521
23,5,2667,2613
84,21,675,772
40,83,594,512
3,105,539,536
117,75,1809,2075
245,6,145,137
268,67,4045,4867
127,38,1261,1195
37,266,846,713
83,68,323,300
69,121,600,599
2,34,278,342
79,48,561,615
268,161,614,799
126,245,735,626
254,14,3227,3410
59,44,741,810
45,17,755,805
106,1,4396,4570
92,44,1057,1241
115,245,501,457
25,29,1829,1627
101,266,316,324
11,30,661,603
267,104,4570,4583
432,41,480,510
96,134,258,182
7,106,2216,2673
120,268,1472,1291
68,84,484,397
54,3,383,415
115,19,869,1019
78,133,133,127
101,236,2276,2057
266,51,1594,1606
34,55,730,644
20,6,314,252
81,112,3276,3572
67,37,6168,7198
33,102,603,568
161,41,504,455
238,41,1300,1309
57,104,4550,4705
43,77,982,971
119,254,3434,3239
104,77,4849,5317
29,18,1111,1171
15,35,2912,2560
143,30,191,194
76,19,2619,3235
62,74,1603,1642
86,92,5372,5075
161,267,911,884
56,31,1064,1056
42,30,459,479
119,28,999,969
75,90,2166,2470
38,34,303,410
8,17,1956,1846
99,80,2992,2835
85,13,597,417
32,119,2252,2130
51,2,2228,1921
38,268,606,602
421,412,8968,8428
61,101,1143,1237
122,117,1169,1072
17,7,1944,1691
131,11,3260,2914
245,105,2109,2362
64,38,2351,2279
13,83,141,187
127,117,1148,1150
74,67,4028,3282
60,18,2120,1892
121,36,393,368
107,9,1119,1345
79,103,2699,3154
26,17,244,265
154,74,363,430
102,268,1529,1336
12,28,1344,1372
126,134,282,267
201,45,1180,1081
36,106,778,915
429,69,1399,1329
55,15,3950,4066
25,72,1434,1375
79,133,501,547
10,412,4386,3862
102,110,1375,1314
267,7,2298,2143
126,96,355,429
96,51,1622,1593
7,57,2355,2524
45,134,268,217
68,57,1412,1213
1,96,1645,1570
115,126,492,421
10,254,1678,1702
48,5,1013,1075
266,68,392,318
7,223,591,574
67,112,5862,5841
30,4,493,486
157,238,5684,5605
91,22,1989,1906
77,23,2292,2261
115,412,3912,3564
161,68,662,609
110,161,591,627
238,90,2182,2768
57,27,445,507
43,24,838,841
104,26,707,632
157,48,1271,1204
29,69,279,391
90,85,792,667
53,79,3997,3262
114,111,1912,1842
39,44,744,762
86,9,939,944
56,76,1287,1148
19,64,4451,3481
57,245,1059,926
42,99,1859,2132
133,72,183,196
119,115,953,883
412,17,5449,5702
113,62,2090,2110
32,36,943,810
18,11,4397,4635
4,74,801,1004
42,133,519,523
28,80,948,957
61,24,1507,1689
122,38,732,590
17,82,562,591
236,98,2168,2391
41,84,389,399
222,21,5906,5451
27,25,1386,1297
74,20,726,640
23,77,2261,2292
84,77,961,1150
16,421,1679,1577
40,43,1787,1428
3,161,142,171
117,3,200,246
154,63,349,483
268,11,1506,1773
201,120,2227,2202
36,63,422,491
22,126,1792,1472
150,35,1556,1724
429,24,2385,2347
16,67,4433,4424
126,13,473,457
35,78,285,259
59,84,1054,955
82,79,575,447
45,89,2141,2512
120,102,1867,1898
31,26,386,361
106,89,6384,6459
92,20,2073,2039
78,35,259,285
48,82,269,253
11,38,1102,864
34,157,1168,1035
58,23,1502,1517
6,223,55,77
44,38,281,213
105,16,2078,2092
54,203,184,134
24,10,1239,1323
10,101,519,546
48,432,402,336
101,36,430,320
34,127,515,476
111,127,1650,1477
20,62,1412,1445
157,99,4222,4243
90,134,819,529
53,50,2388,2374
39,67,8168,7782
110,44,391,478
80,15,4142,4893
133,27,185,179
104,133,1449,1406
15,27,1082,1065
143,86,655,679
203,203,1,1
76,91,1516,1806
62,2,1304,1034
223,21,607,826
28,5,1219,1383
89,17,4476,4005
14,80,2415,2037
75,98,2209,2124
203,41,98,95
38,106,582,762
421,114,1184,1307
99,104,5172,5153
8,41,1223,1164
122,203,45,48
17,429,1836,1626
236,55,3429,4242
41,39,1229,1419
222,102,7628,6981
51,122,4230,4249
37,51,5731,5290
98,35,1019,1065
122,429,1972,1828
40,120,4751,4435
3,12,384,306
131,67,7812,7188
245,33,354,396
64,110,2037,2374
50,17,885,681
127,13,538,426
150,92,4295,4653
64,268,2712,2672
103,101,3162,2686
12,36,762,742
126,222,3285,4246
254,19,3773,3885
35,157,2372,2412
59,3,340,338
45,44,252,284
120,19,1714,1914
106,42,1730,1501
31,105,3989,4222
55,119,2073,2226
102,54,2435,2528
432,14,774,981
12,266,665,787
267,79,1372,1176
7,1,5484,6464
105,99,3667,3751
68,113,960,1105
91,432,690,513
54,36,978,772
115,54,1130,1169
266,28,293,298
34,16,561,524
20,99,1388,1294
58,154,581,514
111,34,1081,1198
81,11,4445,4822
134,31,690,850
6,74,150,221
67,72,1833,1783
105,157,5134,4869
30,92,815,930
76,266,859,953
39,150,4233,3672
63,28,633,547
33,89,1669,1696
161,12,1110,904
110,89,3133,3465
238,18,4499,4266
57,83,280,232
80,92,4454,4476
43,96,332,335
104,82,1342,1308
29,13,308,274
90,13,776,513
143,5,927,913
9,33,320,352
56,4,804,784
19,120,1914,1714
42,59,2545,2527
119,59,2474,2304
412,89,25137,28781
51,267,3994,4114
15,236,7111,5652
38,7,1888,1990
421,133,640,600
203,68,32,43
99,55,2597,2626
85,104,2809,2619
18,83,520,496
4,2,796,696
51,41,2319,2264
112,9,781,857
98,84,728,650
61,64,3583,3532
17,26,265,244
127,80,1999,2159
74,44,451,412
60,15,1828,2064
23,117,1376,1186
121,15,1966,2553
107,44,585,804
26,58,246,250
154,119,689,696
103,56,1620,1368
12,121,1354,1311
201,48,959,926
36,119,609,751
22,38,1344,932
82,245,529,491
429,96,1107,1158
69,9,563,654
55,42,2022,1875
25,115,2419,2447
102,67,6591,7054
432,91,513,690
267,26,270,216
126,69,463,504
35,6,253,222
96,40,1463,1629
82,23,605,678
45,161,419,467
1,27,1166,1145
115,101,700,691
78,27,84,105
101,154,487,411
48,26,110,109
11,110,1749,1873
266,161,307,299
134,104,1368,1715
30,41,249,226
91,13,605,436
77,114,1637,1687
10,61,897,762
43,63,480,596
104,63,2509,2878
157,43,1365,1343
105,266,979,1024
29,96,257,278
90,126,821,669
53,106,4950,4887
39,11,3169,2722
114,72,384,364
19,39,2514,2343
5,24,3447,3205
133,83,151,128
119,110,1561,1491
412,14,6281,7584
14,238,2926,2546
15,83,691,571
53,268,3674,2597
113,17,1224,1046
76,99,3367,3569
32,25,6386,5775
18,36,1093,1100
28,77,1073,1147
14,8,2398,2292
75,42,2426,2304
421,10,947,967
122,3,274,248
17,117,1034,999
236,127,2299,2456
222,62,9694,9892
41,127,652,585
117,268,1130,1023
27,60,306,263
37,203,74,51
23,40,2939,3082
84,42,695,706
40,48,1223,1019
3,68,248,230
245,25,2584,3037
64,86,2994,3535
268,96,621,830
201,67,7490,7553
36,4,538,579
22,83,604,536
150,4,1811,2094
83,99,438,491
429,51,6202,6382
69,92,1647,1802
2,7,998,1019
79,23,1289,1534
12,236,3698,3559
35,85,675,756
254,43,1551,1387
126,22,1472,1792
96,69,419,379
59,75,3343,3448
82,104,1308,1342
120,75,3055,3221
106,98,1652,1510
31,33,869,772
11,61,1963,1792
72,61,507,420
58,112,1352,1433
44,67,2070,1911
105,59,3455,3402
54,236,4473,3827
77,133,984,921
10,78,197,191
101,15,2277,2664
111,90,2246,2462
20,27,338,320
81,83,573,629
6,18,367,382
91,134,392,289
114,29,576,461
115,268,1311,1042
63,84,541,458
33,1,1194,1237
56,222,2891,3231
110,17,1065,1131
80,36,839,665
133,38,299,233
29,245,474,502
51,421,4584,4661
15,6,754,543
76,48,872,927
62,103,4715,4724
9,121,721,627
63,266,462,420
86,121,1066,864
56,60,487,513
223,48,278,363
28,34,329,405
14,117,1497,1242
75,121,1557,1381
38,79,586,648
203,12,118,117
8,14,2292,2398
99,79,2059,1801
85,32,1062,1178
27,107,610,593
127,266,386,365
37,30,595,533
112,81,3572,3276
98,28,993,915
84,223,341,302
40,157,5965,4992
3,19,305,381
131,102,2540,2375
245,76,1543,1723
64,3,546,638
50,106,1099,1009
127,104,4624,5003
60,55,821,887
429,134,843,721
16,53,3630,4151
2,120,703,847
79,122,1186,1374
26,114,178,225
12,1,3996,4750
103,64,8740,6599
36,143,247,265
83,236,531,543
106,55,2200,2160
92,102,3340,3029
55,18,3663,3046
1,161,2353,2492
25,43,2615,2478
102,11,3029,2764
432,99,1097,1303
267,34,580,544
58,421,1649,1576
21,31,1816,1901
7,28,1093,1122
68,30,316,366
54,89,6989,7011
1,67,13542,11756
24,412,7832,7969
78,83,39,42
48,34,231,270
266,121,393,333
34,13,388,246
111,9,1430,1374
20,72,365,332
6,111,523,635
134,48,180,241
67,111,10542,10745
91,117,1008,896
77,58,1873,1763
161,103,1766,1993
238,119,2552,2863
57,54,2100,2156
80,113,1723,2211
43,7,1097,1073
29,40,954,1219
157,19,3440,3835
104,119,4808,5142
90,54,2135,1884
143,32,801,861
9,4,831,729
86,42,1444,1391
56,105,1188,1282
42,68,1175,1237
5,80,3225,2892
119,86,1800,1772
38,24,774,910
203,91,44,63
99,26,412,361
8,91,1437,1594
85,83,175,150
236,161,1562,1816
61,59,2141,2279
122,59,1937,2015
17,61,1084,1050
131,53,5270,5580
13,9,338,491
74,9,709,587
37,131,2486,2389
23,80,2233,2014
121,114,703,856
84,98,650,728
107,67,6415,7049
40,8,5883,5146
26,39,335,418
154,16,459,539
103,23,3212,3005
12,86,1951,2250
268,40,2589,3407
36,92,1102,1357
201,27,646,673
22,27,921,935
83,27,90,78
69,20,689,765
103,245,2600,1960
254,99,4193,4218
96,13,400,326
59,115,1140,1202
82,48,253,269
120,131,2081,2134
1,62,5305,5748
78,60,138,164
48,127,409,374
11,69,1051,982
267,223,519,387
72,117,522,412
58,40,2888,3406
44,11,1122,858
30,50,226,271
91,32,1309,1353
24,103,3317,4118
78,222,1279,1291
10,6,159,116
53,21,3516,3232
76,154,984,951
39,102,2409,2286
114,37,1680,1634
33,201,773,722
56,150,1018,955
19,10,1474,1398
80,236,4030,3527
133,126,374,370
5,35,2139,2001
119,133,751,695
412,43,3416,3530
15,126,2151,1782
76,120,2853,3094
62,63,1683,1658
85,134,327,282
86,161,917,966
223,8,737,929
80,266,759,711
42,203,40,31
28,106,894,969
14,45,651,520
75,1,5996,6061
421,21,1018,1134
122,236,2793,2574
236,20,2178,2867
41,2,433,440
222,67,28730,26917
27,83,78,90
51,89,12358,14112
113,432,1098,749
23,7,2317,1985
84,23,797,965
40,85,2640,2456
3,107,333,288
4,432,1064,888
245,4,1211,1436
64,75,4943,5856
127,32,1370,1832
150,121,1392,1366
69,103,1774,2044
2,32,957,1171
79,50,656,847
12,201,2611,2954
254,12,3727,3328
82,133,214,252
45,15,1457,1748
120,48,696,676
31,76,3836,3590
106,15,3784,3960
55,90,1954,2261
266,223,407,252
11,16,1696,1743
267,106,1574,1529
432,43,471,499
72,2,257,248
254,238,5493,4941
36,421,680,774
150,421,2361,2666
68,86,838,725
54,1,5423,5422
115,21,630,622
11,254,4206,4689
34,53,1710,1739
43,161,411,491
6,55,320,406
67,39,7782,8168
78,421,370,331
63,51,3140,2698
110,122,1227,1188
57,110,920,968
80,57,1980,1909
43,79,698,617
104,79,3650,3434
29,16,432,532
15,45,1748,1457
143,24,799,684
53,154,1810,1509
76,13,1195,1069
62,72,818,671
9,92,2168,2121
86,82,775,868
56,33,230,245
42,28,885,851
119,30,544,479
89,223,2092,1581
75,92,5186,5057
203,99,183,213
38,32,809,1042
99,82,996,991
8,19,2188,2526
85,11,1232,1007
51,4,3566,3685
37,121,1468,1130
112,54,2089,2141
98,121,967,830
61,99,1928,2281
122,115,821,868
17,5,2290,2404
3,54,415,383
131,13,1156,900
41,143,309,359
64,56,1653,1978
245,119,1205,1422
13,81,1491,1690
127,119,1274,1386
60,44,278,303
121,42,1010,1131
429,161,1286,1332
107,11,2720,2882
26,31,361,386
117,222,5156,6137
154,72,195,239
12,30,553,536
429,67,8908,9207
55,9,1725,1759
25,78,846,806
432,120,1025,1299
267,57,1514,1464
126,102,912,968
35,37,1755,1854
96,53,1808,1934
7,59,3524,3773
68,59,1728,1612
54,114,2271,2200
1,102,3872,3809
92,161,1826,1941
115,64,1925,1684
79,421,1908,2091
48,7,850,764
134,85,282,327
67,114,3934,4255
30,10,248,275
157,236,5142,4996
105,203,118,114
91,104,3178,2690
77,21,1852,1841
161,90,871,920
57,25,4244,4587
43,26,130,130
29,67,2286,2672
104,28,2052,1814
157,14,2236,2640
90,83,294,219
53,77,5690,5719
86,15,3453,3656
56,78,132,138
119,77,2278,2310
412,19,6997,8647
14,203,27,26
113,60,637,530
421,203,58,50
39,268,2146,1689
32,38,1042,809
18,9,1541,1813
42,131,1837,2029
223,64,1245,1418
28,82,300,331
75,201,3396,3279
203,412,358,378
421,45,769,729
61,22,2095,2656
99,223,1330,971
122,36,793,737
17,80,2239,2294
236,92,5543,6753
222,27,2037,1983
41,90,823,1005
127,154,421,478
74,18,2308,1713
112,161,911,956
37,238,3622,2893
23,79,1534,1289
121,85,500,605
84,79,628,672
107,102,1978,2094
40,45,1443,1281
117,1,2868,3485
154,61,540,592
268,5,1498,1966
36,57,639,728
201,126,1328,1160
150,33,628,691
83,126,260,197
429,22,4620,5218
69,63,501,608
16,69,694,688
154,223,198,161
35,112,1155,1129
126,51,2304,2521
254,68,2127,2239
96,98,718,659
59,86,1897,1918
82,77,787,832
120,104,5508,5172
31,4,2059,2175
92,22,5124,5391
78,33,90,99
48,84,309,311
72,90,399,494
58,21,1038,1087
44,32,717,766
105,22,4653,4714
54,201,3167,2935
24,12,2344,2208
10,99,1522,1556
101,34,462,501
161,245,585,533
20,56,469,464
111,121,1925,1536
53,48,1866,1657
114,62,1708,1819
63,75,1748,1715
33,44,183,187
110,50,547,633
80,1,5006,5471
133,25,1734,1801
15,101,2664,2277
143,80,919,838
113,79,1493,1398
76,85,1450,1575
86,154,610,562
41,267,751,758
223,23,623,906
28,7,1122,1093
104,421,5285,5742
14,86,1633,1533
89,23,4973,4974
38,104,2672,3205
421,112,1924,1841
203,43,37,39
98,223,1035,828
99,106,2878,2961
8,43,1076,1063
122,201,2100,2269
19,429,2383,2115
41,37,990,1171
112,126,960,890
98,33,389,401
40,122,2622,2439
3,14,217,254
222,134,2630,1914
131,69,977,932
64,96,1398,1671
50,15,1879,1898
268,90,875,1146
127,15,2550,3187
150,82,704,744
83,429,372,374
16,18,2786,2334
79,89,3908,4574
117,150,1861,1826
12,38,829,746
254,17,2511,2407
59,5,2926,3169
45,42,673,693
120,21,1100,1173
31,107,2884,2813
106,40,2904,3198
92,75,5057,5186
55,113,1795,1836
25,6,917,797
21,50,660,719
44,117,455,363
7,3,736,853
68,115,545,542
54,58,1939,1808
115,56,378,395
101,245,525,535
266,26,114,103
111,44,908,1004
6,72,80,99
81,9,2256,2577
134,29,192,207
67,74,3282,4028
105,131,3669,3968
91,80,1542,1329
63,30,316,299
161,2,495,387
238,16,1750,2181
57,81,3391,3190
43,98,616,640
29,11,893,1028
104,84,2022,1615
90,11,2312,1909
53,133,1939,1697
143,7,996,858
9,39,1681,1708
86,55,1900,1929
56,6,151,98
19,122,2265,2106
42,57,1625,1553
119,53,4601,5009
412,91,4310,5156
14,131,1789,1686
15,238,6104,5161
38,5,749,1076
421,131,2220,2210
8,120,2711,2768
62,143,965,930
99,57,2004,1907
32,110,1470,1355
236,134,1025,986
18,81,5900,5888
4,12,2094,1943
28,154,399,344
51,43,2024,1886
